timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-15T11:39:54,codecarbon,c7dc3387-2735-49ad-8ed9-c5b10215b6a5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,519.8588121000066,0.0001087418959009,2.091758249930149e-07,7.5,0.0,5.94531011581421,0.0010828239247915,0.0,0.0008576442473904,0.001940468172182,France,FRA,normandy,,,Windows-11-10.0.22631-SP0,3.12.6,2.8.3,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x NVIDIA GeForce MX150,1.1003,49.4429,15.85416030883789,machine,N,1.0
2025-02-15T12:05:26,codecarbon,7362556a-655a-4322-a573-c46d2f33c2e6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.420064699996143,5.105923216215088e-06,2.0908721082200465e-07,7.5,0.0,5.94531011581421,5.085872937500728e-05,0.0,4.0255016698532354e-05,9.111374607353964e-05,France,FRA,normandy,,,Windows-11-10.0.22631-SP0,3.12.6,2.8.3,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x NVIDIA GeForce MX150,1.1003,49.4429,15.85416030883789,machine,N,1.0
2025-02-15T13:36:42,codecarbon,1e1fa097-cc2f-4dcc-9ec2-aef6e3c39ef1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,58.87308909998683,1.2312534446027849e-05,2.0913688468286283e-07,7.5,0.0,5.94531011581421,0.0001226220385417,0.0,9.709163311603195e-05,0.0002197136716577,France,FRA,normandy,,,Windows-11-10.0.22631-SP0,3.12.6,2.8.3,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x NVIDIA GeForce MX150,1.1003,49.4429,15.85416030883789,machine,N,1.0
2025-02-15T14:09:56,codecarbon,4510e867-0e05-4112-834a-abe7110a46c6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1624269999999796,3.1031916121621844e-08,1.9105146386761889e-07,7.5,0.0,5.94531011581421,3.289308333333925e-07,0.0,2.2482487468462785e-07,5.537557080180204e-07,France,FRA,normandy,,,Windows-11-10.0.22631-SP0,3.12.6,2.8.3,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x NVIDIA GeForce MX150,1.1003,49.4429,15.85416030883789,machine,N,1.0
2025-02-15T14:11:05,codecarbon,23b6cd53-2c35-49bd-b3ce-36c13f74fc30,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.15186129999995046,2.983206576407509e-08,1.964428446489318e-07,7.5,0.0,5.94531011581421,3.10882083333297e-07,0.0,2.214626366666154e-07,5.323447199999124e-07,France,FRA,normandy,,,Windows-11-10.0.22631-SP0,3.12.6,2.8.3,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x NVIDIA GeForce MX150,1.1003,49.4429,15.85416030883789,machine,N,1.0
